Time (s), Thrust(lbf), Chamber Pressure(psi), Mass Flow(lbm/s), Mass Ejected (lbm), Mass Flux (lbm/s/ft^2), Burn Area (in^2), Kn, Regression Rate (ft/s), Regression (in), Exit Pressure (psi), Force Coefficient, Free Volume (in^3), Volume Loading
0.5490000000000004,802.6317264631357,8648.064669876214,3.5994473251763868,0.0035994473251763867,162.0932725477294,89.48692694223058,1543.9703808916017,0.05154512510775052,0.3435312983613875,51.48374865624673,1.6013137622748743,363.062140907683,10.300959150901202,
0.5500000000000004,802.5567850331462,8647.269134239821,3.599115925577439,0.0035991159255774393,161.87980145209116,89.48256393871534,1543.895103435671,0.05154289238290627,0.3441498130501898,51.47901266521124,1.601311552876811,363.11748718787084,10.287285160451521,
0.5510000000000004,802.4819885616108,8646.475137400006,3.59878516613897,0.00359878516613897,161.6667688138006,89.47820918640375,1543.8199683425912,0.051540663855695446,0.3447683009966666,51.474285834955516,1.601309347346983,363.1728283817249,10.273612426644174,
0.5520000000000004,802.4073371837242,8645.682680791917,3.598455047458303,0.0035984550474583033,161.45417349576823,89.47386269423477,1543.7449757665918,0.051538439530753634,0.3453867622512449,51.46956817402336,1.6013071456916217,363.2281644990987,10.259940947044743,
0.5530000000000004,802.3328310346558,8644.891765850442,3.5981255701326873,0.0035981255701326873,161.24201436457756,89.46952447114563,1543.6701258618716,0.05153621941271576,0.3460051968644076,51.464859690956935,1.6013049479169563,363.2834955498548,10.246270719216554,
0.5540000000000004,802.2584702495614,8644.10239401031,3.597796734759282,0.0035977967347592824,161.03029029047013,89.46519452607214,1543.5954187826053,0.05153400350621577,0.34662360488669325,51.46016039429751,1.6013027540292166,363.3388215438652,10.232601740720648,
0.5550000000000004,802.1842549635784,8643.314566706069,3.5974685419351737,0.0035974685419351746,160.8190001473325,89.46087286794855,1543.5208546829413,0.05153179181588689,0.34724198636869563,51.455470292585254,1.6013005640346298,363.39414249101054,10.21893400911582,
0.5560000000000004,802.1101853118269,8642.528285372075,3.5971409922573754,0.003597140992257375,160.6081428126816,89.45655950570765,1543.4464337170018,0.05152958434636155,0.34786034136106464,51.45078939435914,1.601298377939424,363.449458401181,10.205267521958605,
0.5570000000000004,802.0362614294087,8641.74355144249,3.5968140863228184,0.0035968140863228194,160.39771716765102,89.45225444828074,1543.3721560388833,0.05152738110227136,0.3484786699145053,51.44611770815708,1.6012961957498244,363.50476928427594,10.191602276803224,
0.5580000000000004,801.9624834514137,8640.960366351355,3.5964878247283676,0.003596487824728368,160.18772209697673,89.44795770459763,1543.2980218026585,0.05152518208824717,0.34909697207977863,51.44145524251621,1.6012940174720571,363.560075150204,10.17793827120168,
0.5590000000000004,801.8888515129112,8640.178731532487,3.5961622080708144,0.0035961622080708153,159.97815648898398,89.44366928358677,1543.2240311623739,0.05152298730891906,0.3497152479077008,51.43680200597237,1.6012918431123455,363.6153760088828,10.164275502703667,
0.5600000000000004,801.8153657489578,8639.39864841957,3.5958372369468825,0.003595837236946883,159.76901923557278,89.4393891941751,1543.1501842720518,0.05152079676891635,0.35033349744914394,51.43215800706052,1.6012896726769135,363.670671870239,10.150613968856659,
0.5610000000000004,801.7420262945963,8638.620118446144,3.59551291195323,0.0035955129119532294,159.56030923220496,89.43511744528834,1543.0764812856921,0.05151861047286755,0.35095172075503517,51.427523254314856,1.6012875061719827,363.7259627442087,10.136953667205816,
0.5620000000000004,801.6688332848543,8637.843143045582,3.595189233686455,0.0035951892336864555,159.35202537789004,89.43085404585067,1543.0029223572697,0.05151642842540057,0.35156991787635766,51.422897756268576,1.6012853436037753,363.7812486407373,10.123294595294063,
0.5630000000000004,801.595786854745,8637.067723651113,3.59486620274309,0.00359486620274309,159.14416657517177,89.42659900478492,1542.9295076407357,0.05151425063114249,0.35218808886414993,51.41828152145397,1.6012831849785107,363.83652956977903,10.109636750662032,
0.5640000000000004,801.5228871392685,8636.293861695814,3.5945438197196067,0.0035945438197196064,158.93673173011447,89.42235233101273,1542.8562372900192,0.051512077094719666,0.3528062337695059,51.413674558402455,1.6012810303024092,363.89180554129734,10.095980130848126,
0.5650000000000004,801.4501342734143,8635.521558612663,3.5942220852124223,0.0035942220852124224,158.72971975229018,89.41811403345433,1542.7831114590272,0.05150990782075777,0.35342435264357525,51.409076875644864,1.6012788795816884,363.94707656526515,10.082324733388448,
0.5660000000000004,801.377528392156,8634.750815834457,3.5939009998178992,0.0035939009998178996,158.5231295547644,89.41388412102862,1542.710130301642,0.0515077428138818,0.35404244553756276,51.404488481710885,1.6012767328225663,364.0023426516642,10.06867055581685,
0.5670000000000004,801.3050696304585,8633.98163479391,3.5935805641323424,0.0035935805641323427,158.31696005408352,89.40966260265331,1542.6372939717269,0.05150558207871599,0.35466051250272934,51.399909385129824,1.6012745900312588,364.0576038104856,10.055017595664928,
0.5680000000000004,801.2327581232743,8633.214016923603,3.593260778752011,0.003593260778752011,158.11121017026122,89.40544948724484,1542.5646026231223,0.05150342561988397,0.35527855359039057,51.395339594430105,1.6012724512139813,364.1128600517295,10.04136585046198,
0.5690000000000004,801.1605940055433,8632.447963655977,3.592941644273112,0.003592941644273112,157.90587882676505,89.4012447837184,1542.492056409646,0.051501273442008666,0.35589656885191817,51.390779118139356,1.6012703163769488,364.16811138540544,10.027715317735076,
0.5700000000000004,801.0885774121988,8631.68347642341,3.592623161291804,0.0035926231612918046,157.70096495050385,89.39704850098799,1542.4196554850978,0.051499125549712296,0.356514558338739,51.38622796478486,1.601268185526374,364.22335782153186,10.014065995008991,
0.5710000000000004,801.0167084781588,8630.920556658115,3.5923053304042063,0.003592305330404206,157.49646747181407,89.39286064796632,1542.3474000032534,0.051496981947616545,0.35713252210233554,51.38168614289283,1.6012660586684693,364.27859937013653,10.000417879806257,
