Time (s), Thrust(N), Chamber Pressure(MPa), Mass Flow(kg/s), Mass Ejected (kg), Mass Flux (kg/s/m^2), Burn Area (cm^2), Kn, Regression Rate (m/s), Regression (mm), Exit Pressure (MPa), Force Coefficient, Free Volume (cm^3), Volume Loading
0.2610000000000002,1288.9981488621263,20.802307858865976,0.4991743507102472,4.991743507102472E-4,80.89788920852686,196.06224203948116,509.4575506002129,0.014144441114371792,3.178214501391434,0.15870709211231207,1.610107277378604,431.17677049990266,51.292277866812476,
0.2620000000000002,1291.654968660059,20.845184556098566,0.5002039850957674,5.002039850957674E-4,80.77361720690097,196.26823615006708,509.9928155952752,0.014158740521747279,3.1923732419131814,0.1590342113907753,1.610107277378604,431.45466160273367,51.26088600262582,
0.2630000000000002,1294.313244110841,20.888084745171486,0.5012341869829009,5.012341869829009E-4,80.6500346164887,196.47413543862888,510.5278342002338,0.014173032831576155,3.2065462747447575,0.1593615098955867,1.610107277378604,431.7331250399464,51.229429484900415,
0.2640000000000002,1296.9729582123969,20.931008151699242,0.5022649497937206,5.022649497937207E-4,80.52713448018305,196.6799388848964,511.06260376396966,0.014187317974612288,3.22073359271937,0.15968898553337615,1.610107277378604,432.01216112316513,51.19790827843376,
0.2650000000000002,1299.634093894752,20.973954500200538,0.5032962669239627,5.032962669239627E-4,80.4049099215291,196.88564546728588,511.5971216319506,0.014201595881525987,3.2349351886008963,0.16001663620241371,1.610107277378604,432.2917701603451,51.16632234843781,
0.2660000000000002,1302.29663402011,21.01692351409957,0.5043281317430576,5.043281317430576E-4,80.28335414354711,197.0912541629076,512.1313851462505,0.014215866482904538,3.249151055083801,0.160344459792619,1.610107277378604,432.5719524557579,51.13467166054064,
0.2670000000000002,1304.9605613829463,21.059914915727493,0.5053605375941628,5.053605375941628E-4,80.16246042757682,197.296763947574,512.6653916455715,0.014230129709252717,3.263381184793053,0.1606724541855725,1.610107277378604,432.8527083099769,51.102956180788084,
0.2680000000000002,1307.6258587100785,21.102928426323576,0.5063934777941953,5.063934777941953E-4,80.04222213214143,197.502173795807,513.199138465262,0.01424438549099335,3.2776255702840467,0.1610006172545243,1.610107277378604,433.13403801986254,51.0711758756454,
0.2690000000000002,1310.2925086607659,21.145963766036825,0.507426945633864,5.07426945633864E-4,79.92263269183199,197.70748268084637,513.7326229373386,0.014258633758467781,3.2918842040425145,0.16132894686440669,1.610107277378604,433.41594187854804,51.03933071199893,
0.2700000000000002,1312.9604938267964,21.189020653927354,0.5084609343777061,5.084609343777061E-4,79.80368561621124,197.91268957465752,514.2658423905074,0.014272874441936461,3.3061570784844507,0.16165744087184442,1.610107277378604,433.69842017542453,51.007420657157695,
0.2710000000000002,1315.629796732574,21.232098807967816,0.5094954372641208,5.094954372641209E-4,79.68537448873637,198.1177934479394,514.7987941501824,0.014287107471579472,3.3204441859560303,0.16198609712516557,1.610107277378604,433.98147319612684,50.97544567885508,
0.2720000000000002,1318.300399835217,21.27519794504498,0.5105304475054048,5.105304475054048E-4,79.56769296570049,198.3227932701325,515.3314755385089,0.01430133277749704,3.334745518733527,0.1623149134644137,1.610107277378604,434.26510122251875,50.94340574525044,
0.2730000000000002,1320.972285524647,21.318317780961184,0.5115659582877901,5.115659582877901E-4,79.4506347751928,198.52768800942707,515.8638838743825,0.014315550289710119,3.349061069023237,0.16264388772135926,1.610107277378604,434.5493045326786,50.91130082493075,
0.2740000000000002,1323.6454361236938,21.361458030435994,0.5126019627714798,5.126019627714798E-4,79.33419371607621,198.7324766327711,516.3960164734713,0.014329759938160882,3.363390828961398,0.16297301771951128,1.610107277378604,434.834083400885,50.87913088691225,
0.2750000000000002,1326.3198338881866,21.404618407107716,0.5136384540906874,5.136384540906874E-4,79.21836365698314,198.93715810587844,516.9278706482363,0.014343961652713315,3.3777347906141113,0.16330230127413,1.610107277378604,435.119438097602,50.84689590064204,
0.2760000000000002,1328.995461007061,21.447798623535096,0.5146754253536744,5.146754253536744E-4,79.10313853532796,199.1417313932369,517.4594437079533,0.014358155363153734,3.392092945977265,0.16363173619223934,1.610107277378604,435.4053688894652,50.814595835999775,
